Timestamp,;Location,;SSID,;BSSID,;Signal;Strength,;Frequency;;
2024-11-14;10:18:51,;LAB_1_9AM_P_2,;DAIICT_STAFF,;60:d0:2c:1f:63:9c,;-69,;5220MHz;;
2024-11-14;10:18:51,;LAB_1_9AM_P_2,;DAIICT_Student,;44:1e:98:fb:55:dc,;-84,;5180MHz;;
2024-11-14;10:18:51,;LAB_1_9AM_P_2,;DAIICT_Student,;18:4b:0d:e3:75:3c,;-88,;5600MHz;;
2024-11-14;10:18:51,;LAB_1_9AM_P_2,;TP-Link_13F8_203,;9c:53:22:e7:13:f8,;-86,;2417MHz;;
2024-11-14;10:18:51,;LAB_1_9AM_P_2,;DA_Public,;1c:b9:c4:bd:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:51,;LAB_1_9AM_P_2,;AP_1723919793,;9c:d8:63:cd:d0:1c,;-92,;2467MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;1c:b9:c4:bd:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;58:b6:33:7a:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;58:b6:33:3a:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Lab_211_5G,;24:c9:a1:20:e7:4c,;-91,;5280MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;60:d0:2c:df:63:9c,;-68,;5220MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;18:4b:0d:a3:75:38,;-79,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;18:4b:0d:e3:75:38,;-80,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;dasolarpnl,;c0:c5:20:24:87:18,;-84,;2467MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;,;9e:53:22:a7:13:f8,;-86,;2417MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;58:b6:33:ba:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;44:1e:98:fb:55:d8,;-79,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;1c:b9:c4:fd:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;24:79:2a:34:ea:0d,;-30,;5745MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;1c:b9:c4:3d:84:e8,;-81,;2462MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Lab_211,;24:c9:a1:20:e7:48,;-82,;2447MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;1c:b9:c4:7d:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;58:b6:33:fa:1c:d8,;-84,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;18:4b:0d:23:75:3c,;-87,;5600MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;18:4b:0d:63:75:3c,;-88,;5600MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;60:d0:2c:5f:63:98,;-68,;2462MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;58:b6:33:fa:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;24:79:2a:f4:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;1c:b9:c4:fd:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;44:1e:98:7b:55:dc,;-85,;5180MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;24:79:2a:b4:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;44:1e:98:3b:55:dc,;-85,;5180MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;44:1e:98:bb:55:d8,;-79,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;24:79:2a:74:ea:0c,;-31,;5745MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;58:b6:33:3a:1c:dc,;-79,;5540MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;18:4b:0d:63:75:38,;-80,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;1c:b9:c4:7d:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;60:d0:2c:1f:63:98,;-69,;2462MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;60:d0:2c:9f:63:98,;-67,;2462MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;58:b6:33:ba:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;60:d0:2c:df:63:98,;-67,;2462MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;58:b6:33:7a:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;44:1e:98:bb:55:dc,;-84,;5180MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;18:4b:0d:a3:75:3c,;-87,;5600MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;24:79:2a:74:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;44:1e:98:3b:55:d8,;-80,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;1c:b9:c4:3d:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;60:d0:2c:9f:63:9c,;-68,;5220MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;18:4b:0d:23:75:38,;-80,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;24:79:2a:34:ea:09,;-30,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;44:1e:98:7b:55:d8,;-81,;2412MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;24:79:2a:b4:ea:0c,;-30,;5745MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;24:79:2a:f4:ea:0c,;-32,;5745MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;Attendance,;60:d0:2c:5f:63:9c,;-69,;5220MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_STAFF,;60:d0:2c:1f:63:9c,;-69,;5220MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;44:1e:98:fb:55:dc,;-84,;5180MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DAIICT_Student,;18:4b:0d:e3:75:3c,;-88,;5600MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;TP-Link_13F8_203,;9c:53:22:e7:13:f8,;-86,;2417MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;DA_Public,;1c:b9:c4:bd:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:52,;LAB_1_9AM_P_2,;AP_1723919793,;9c:d8:63:cd:d0:1c,;-92,;2467MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;1c:b9:c4:bd:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;58:b6:33:7a:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;58:b6:33:3a:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Lab_211_5G,;24:c9:a1:20:e7:4c,;-91,;5280MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;60:d0:2c:df:63:9c,;-68,;5220MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;18:4b:0d:a3:75:38,;-79,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;18:4b:0d:e3:75:38,;-80,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;dasolarpnl,;c0:c5:20:24:87:18,;-84,;2467MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;,;9e:53:22:a7:13:f8,;-86,;2417MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;58:b6:33:ba:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;44:1e:98:fb:55:d8,;-79,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;1c:b9:c4:fd:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;24:79:2a:34:ea:0d,;-30,;5745MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;1c:b9:c4:3d:84:e8,;-81,;2462MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Lab_211,;24:c9:a1:20:e7:48,;-82,;2447MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;1c:b9:c4:7d:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;58:b6:33:fa:1c:d8,;-84,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;18:4b:0d:23:75:3c,;-87,;5600MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;18:4b:0d:63:75:3c,;-88,;5600MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;60:d0:2c:5f:63:98,;-68,;2462MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;58:b6:33:fa:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;24:79:2a:f4:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;1c:b9:c4:fd:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;44:1e:98:7b:55:dc,;-85,;5180MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;24:79:2a:b4:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;44:1e:98:3b:55:dc,;-85,;5180MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;44:1e:98:bb:55:d8,;-79,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;24:79:2a:74:ea:0c,;-31,;5745MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;58:b6:33:3a:1c:dc,;-79,;5540MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;18:4b:0d:63:75:38,;-80,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;1c:b9:c4:7d:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;60:d0:2c:1f:63:98,;-69,;2462MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;60:d0:2c:9f:63:98,;-67,;2462MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;58:b6:33:ba:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;60:d0:2c:df:63:98,;-67,;2462MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;58:b6:33:7a:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;44:1e:98:bb:55:dc,;-84,;5180MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;18:4b:0d:a3:75:3c,;-87,;5600MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;24:79:2a:74:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;44:1e:98:3b:55:d8,;-80,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;1c:b9:c4:3d:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;60:d0:2c:9f:63:9c,;-68,;5220MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;18:4b:0d:23:75:38,;-80,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;24:79:2a:34:ea:09,;-30,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;44:1e:98:7b:55:d8,;-81,;2412MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;24:79:2a:b4:ea:0c,;-30,;5745MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;24:79:2a:f4:ea:0c,;-32,;5745MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;Attendance,;60:d0:2c:5f:63:9c,;-69,;5220MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_STAFF,;60:d0:2c:1f:63:9c,;-69,;5220MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;44:1e:98:fb:55:dc,;-84,;5180MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DAIICT_Student,;18:4b:0d:e3:75:3c,;-88,;5600MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;TP-Link_13F8_203,;9c:53:22:e7:13:f8,;-86,;2417MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;DA_Public,;1c:b9:c4:bd:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:53,;LAB_1_9AM_P_2,;AP_1723919793,;9c:d8:63:cd:d0:1c,;-92,;2467MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;1c:b9:c4:bd:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;58:b6:33:7a:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;58:b6:33:3a:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Lab_211_5G,;24:c9:a1:20:e7:4c,;-91,;5280MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;60:d0:2c:df:63:9c,;-68,;5220MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;18:4b:0d:a3:75:38,;-79,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;18:4b:0d:e3:75:38,;-80,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;dasolarpnl,;c0:c5:20:24:87:18,;-84,;2467MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;,;9e:53:22:a7:13:f8,;-86,;2417MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;58:b6:33:ba:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;44:1e:98:fb:55:d8,;-79,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;1c:b9:c4:fd:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;24:79:2a:34:ea:0d,;-30,;5745MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;1c:b9:c4:3d:84:e8,;-81,;2462MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Lab_211,;24:c9:a1:20:e7:48,;-82,;2447MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;1c:b9:c4:7d:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;58:b6:33:fa:1c:d8,;-84,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;18:4b:0d:23:75:3c,;-87,;5600MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;18:4b:0d:63:75:3c,;-88,;5600MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;60:d0:2c:5f:63:98,;-68,;2462MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;58:b6:33:fa:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;24:79:2a:f4:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;1c:b9:c4:fd:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;44:1e:98:7b:55:dc,;-85,;5180MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;24:79:2a:b4:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;44:1e:98:3b:55:dc,;-85,;5180MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;44:1e:98:bb:55:d8,;-79,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;24:79:2a:74:ea:0c,;-31,;5745MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;58:b6:33:3a:1c:dc,;-79,;5540MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;18:4b:0d:63:75:38,;-80,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;1c:b9:c4:7d:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;60:d0:2c:1f:63:98,;-69,;2462MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;60:d0:2c:9f:63:98,;-67,;2462MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;58:b6:33:ba:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;60:d0:2c:df:63:98,;-67,;2462MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;58:b6:33:7a:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;44:1e:98:bb:55:dc,;-84,;5180MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;18:4b:0d:a3:75:3c,;-87,;5600MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;24:79:2a:74:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;44:1e:98:3b:55:d8,;-80,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;1c:b9:c4:3d:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;60:d0:2c:9f:63:9c,;-68,;5220MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;18:4b:0d:23:75:38,;-80,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;24:79:2a:34:ea:09,;-30,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;44:1e:98:7b:55:d8,;-81,;2412MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;24:79:2a:b4:ea:0c,;-30,;5745MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;24:79:2a:f4:ea:0c,;-32,;5745MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;Attendance,;60:d0:2c:5f:63:9c,;-69,;5220MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_STAFF,;60:d0:2c:1f:63:9c,;-69,;5220MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;44:1e:98:fb:55:dc,;-84,;5180MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DAIICT_Student,;18:4b:0d:e3:75:3c,;-88,;5600MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;TP-Link_13F8_203,;9c:53:22:e7:13:f8,;-86,;2417MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;DA_Public,;1c:b9:c4:bd:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:54,;LAB_1_9AM_P_2,;AP_1723919793,;9c:d8:63:cd:d0:1c,;-92,;2467MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;1c:b9:c4:bd:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Attendance,;58:b6:33:7a:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;58:b6:33:3a:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Lab_211_5G,;24:c9:a1:20:e7:4c,;-91,;5280MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_Student,;60:d0:2c:df:63:9c,;-68,;5220MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;18:4b:0d:a3:75:38,;-79,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_Student,;18:4b:0d:e3:75:38,;-80,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;dasolarpnl,;c0:c5:20:24:87:18,;-84,;2467MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;,;9e:53:22:a7:13:f8,;-86,;2417MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;58:b6:33:ba:1c:d8,;-82,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_Student,;44:1e:98:fb:55:d8,;-79,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_Student,;1c:b9:c4:fd:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_Student,;24:79:2a:34:ea:0d,;-30,;5745MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;1c:b9:c4:3d:84:e8,;-81,;2462MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Lab_211,;24:c9:a1:20:e7:48,;-82,;2447MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Attendance,;1c:b9:c4:7d:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_Student,;58:b6:33:fa:1c:d8,;-84,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;18:4b:0d:23:75:3c,;-87,;5600MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Attendance,;18:4b:0d:63:75:3c,;-88,;5600MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Attendance,;60:d0:2c:5f:63:98,;-68,;2462MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_Student,;58:b6:33:fa:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;24:79:2a:f4:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_Student,;1c:b9:c4:fd:84:e8,;-82,;2462MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Attendance,;44:1e:98:7b:55:dc,;-85,;5180MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Attendance,;24:79:2a:b4:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;44:1e:98:3b:55:dc,;-85,;5180MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;44:1e:98:bb:55:d8,;-79,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;24:79:2a:74:ea:0c,;-31,;5745MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;58:b6:33:3a:1c:dc,;-79,;5540MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Attendance,;18:4b:0d:63:75:38,;-80,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Attendance,;1c:b9:c4:7d:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;60:d0:2c:1f:63:98,;-69,;2462MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;60:d0:2c:9f:63:98,;-67,;2462MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;58:b6:33:ba:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_Student,;60:d0:2c:df:63:98,;-67,;2462MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;Attendance,;58:b6:33:7a:1c:dc,;-80,;5540MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;44:1e:98:bb:55:dc,;-84,;5180MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;18:4b:0d:a3:75:3c,;-87,;5600MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;24:79:2a:74:ea:08,;-33,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;44:1e:98:3b:55:d8,;-80,;2412MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DAIICT_STAFF,;1c:b9:c4:3d:84:ec,;-86,;5580MHz;;
2024-11-14;10:18:55,;LAB_1_9AM_P_2,;DA_Public,;60:d0:2c:9f:63:9c,;-68,;5220MHz;;
